customerID,gender,SeniorCitizen,Partner,Dependents,tenure,MonthlyCharges,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,tenure_group,avg_charge_per_month,services_count,is_auto_pay,is_high_monthly_charge
8849-GYOKR,Female,No,Yes,No,54,106.55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),5763.3,Yes,25+,106.727777777778,4,1,1
3148-BLQJT,Male,No,No,No,1,20.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,Yes,0-6,20.1,0,0,0
3717-FDJFU,Male,No,No,Yes,5,20.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,106.9,No,0-6,21.38,0,0,0
3665-JATSN,Female,No,No,No,19,39.7,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,710.05,No,13-24,37.3710526315789,2,0,0
7966-YOTQW,Male,No,No,No,10,54.5,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),568.2,No,7-12,56.82,1,1,0
0461-CVKMU,Female,No,Yes,Yes,23,83.8,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,1900.25,Yes,13-24,82.6195652173913,3,0,1
8806-EAGWC,Male,No,No,No,3,55.15,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,159.15,Yes,0-6,53.05,1,0,0
8853-TZDGH,Female,No,No,No,72,111.6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),8012.75,No,25+,111.288194444444,5,1,1
7779-LGOVN,Male,Yes,Yes,No,10,86.65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,856.65,Yes,7-12,85.665,1,0,1
4324-BZCKL,Female,No,Yes,Yes,10,55.55,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,551.3,No,7-12,55.13,2,0,0
6924-TDGMT,Male,No,Yes,No,11,20.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,184.95,No,7-12,16.8136363636364,0,0,0
9710-ZUSHQ,Female,Yes,No,No,37,106.75,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),4056.75,Yes,25+,109.641891891892,4,1,1
1536-YHDOE,Male,No,Yes,Yes,17,62.1,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,1096.65,No,13-24,64.5088235294118,2,0,0
8123-QBNAZ,Female,No,Yes,Yes,36,104.5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),3684.95,No,25+,102.359722222222,4,1,1
3629-ZNKXA,Male,Yes,No,No,17,101.8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1752.45,No,13-24,103.085294117647,4,0,1
4827-LTQRJ,Female,Yes,Yes,Yes,66,110.6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),7210.85,No,25+,109.255303030303,5,1,1
7711-YIJWC,Male,No,Yes,Yes,61,84.9,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),5264.5,No,25+,86.3032786885246,6,1,1
5482-VXSXJ,Male,No,No,No,22,93.2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,2157.3,No,13-24,98.0590909090909,3,0,1
7365-BVCJH,Male,No,No,No,1,24.4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.4,No,0-6,24.4,0,0,0
9620-ENEJV,Female,No,No,No,6,70.55,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),433.95,No,0-6,72.325,0,1,0
4183-WCSEP,Male,No,No,No,31,78.45,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,2435.15,Yes,25+,78.5532258064516,2,0,0
2378-YIZKA,Female,No,Yes,Yes,68,85.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),5607.75,No,25+,82.4669117647059,6,1,1
5498-TXHLF,Female,No,Yes,Yes,34,87.45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,2874.15,Yes,25+,84.5338235294118,2,0,1
0689-DSXGL,Female,No,Yes,Yes,52,85.8,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),4433.3,No,25+,85.2557692307692,3,1,1
6818-DJXAA,Female,No,No,Yes,10,91.1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,964.35,No,7-12,96.435,3,0,1
9722-UJOJR,Male,No,Yes,Yes,29,70.75,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1974.8,Yes,25+,68.0965517241379,0,0,0
0464-WJTKO,Female,No,Yes,Yes,72,20.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1460.85,No,25+,20.2895833333333,0,1,0
8902-ZEOVF,Male,No,Yes,Yes,47,20.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,951.55,No,25+,20.2457446808511,0,0,0
6778-EICRF,Male,No,Yes,Yes,24,74.8,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,1821.2,No,13-24,75.8833333333333,3,0,0
2662-NNTDK,Male,No,No,No,65,24.8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),1600.95,No,25+,24.63,0,1,0
4132-KALRO,Female,No,No,No,4,100.85,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,399.25,No,0-6,99.8125,3,0,1
3902-FOIGH,Male,Yes,Yes,No,12,101.35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1218.55,Yes,7-12,101.545833333333,3,0,1
6772-KSATR,Male,No,No,No,1,81.7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.7,Yes,0-6,81.7,1,0,1
7112-OPOTK,Male,No,No,No,33,68.25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,2171.15,Yes,25+,65.7924242424242,0,0,0
2874-YXVVA,Female,No,No,No,34,105.1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,3634.8,No,25+,106.905882352941,5,0,1
1245-HARPS,Female,No,Yes,No,14,20.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,292.4,No,13-24,20.8857142857143,0,0,0
4210-QFJMF,Female,No,No,No,4,79.15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,317.25,Yes,0-6,79.3125,1,0,0
4323-ELYYB,Male,No,Yes,Yes,13,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,218.55,No,13-24,16.8115384615385,0,0,0
4293-ETKAP,Female,No,Yes,Yes,65,79.4,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),5071.9,No,25+,78.0292307692308,4,1,0
6064-PUPMC,Male,No,Yes,Yes,23,57.2,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),1423.35,No,13-24,61.8847826086957,2,1,0
6504-VBLFL,Male,No,Yes,No,55,58.6,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,3068.6,No,25+,55.7927272727273,3,0,0
6322-PJJDJ,Male,No,Yes,No,49,94.8,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,4690.65,No,25+,95.7275510204082,3,0,1
0330-BGYZE,Male,No,Yes,No,60,102.5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),6157.6,No,25+,102.626666666667,4,1,1
1085-LDWAM,Female,No,Yes,Yes,69,20.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),1442.65,No,25+,20.9079710144928,0,1,0
7586-ZATGZ,Male,No,No,No,40,84.9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,3369.05,No,25+,84.22625,1,0,1
7197-VOJMM,Male,No,Yes,No,67,69.2,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),4671.65,No,25+,69.7261194029851,4,1,0
3318-OSATS,Male,Yes,No,No,35,95.45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,3474.05,Yes,25+,99.2585714285714,2,0,1
5828-AVIPD,Male,No,Yes,Yes,19,100.95,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,1875.55,Yes,13-24,98.7131578947368,3,0,1
1843-TLSGD,Female,No,Yes,Yes,13,20.85,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,272.35,No,13-24,20.95,0,0,0
9626-VFRGG,Female,No,No,Yes,41,88.5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),3645.05,No,25+,88.9036585365854,2,1,1
7075-BNDVQ,Female,No,No,No,4,35.0,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,135.75,No,0-6,33.9375,2,0,0
9143-CANJF,Female,No,Yes,Yes,24,55.15,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,1319.85,No,13-24,54.99375,2,0,0
7284-BUYEC,Female,No,No,No,5,50.95,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),229.4,No,0-6,45.88,3,1,0
2041-JIJCI,Female,No,No,No,5,64.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,370.25,No,0-6,74.05,2,0,0
1086-LXKFY,Female,No,Yes,Yes,1,69.1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,Yes,0-6,69.1,0,0,0
4900-MSOMT,Female,No,Yes,Yes,72,80.2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),5714.2,No,25+,79.3638888888889,5,1,1
2229-VWQJH,Female,No,No,No,24,49.3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),1233.25,No,13-24,51.3854166666667,1,1,0
9194-GFVOI,Female,No,Yes,No,42,84.35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),3571.6,No,25+,85.0380952380952,5,1,1
1336-EZFZY,Female,No,No,No,4,20.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,83.3,No,0-6,20.825,0,0,0
4282-MSACW,Male,No,No,No,68,117.2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),8035.95,No,25+,118.175735294118,6,1,1
1403-LKLIK,Female,No,Yes,Yes,33,20.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,579.4,No,25+,17.5575757575758,0,0,0
2636-ALXXZ,Female,Yes,No,No,1,69.6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,Yes,0-6,69.6,0,0,0
7774-OJSXI,Male,No,No,No,31,103.45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,3066.45,Yes,25+,98.9177419354839,4,0,1
7786-WBJYI,Female,No,No,No,4,77.95,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),305.55,Yes,0-6,76.3875,1,1,0
0136-IFMYD,Male,Yes,Yes,No,69,109.95,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,7634.25,No,25+,110.641304347826,5,0,1
5144-TVGLP,Male,Yes,No,No,38,94.75,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,3653.0,No,25+,96.1315789473684,2,0,1
9643-AVVWI,Female,No,Yes,Yes,3,80.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,241.3,No,0-6,80.4333333333333,2,0,1
0253-ZTEOB,Female,No,Yes,Yes,48,79.65,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,3870.3,No,25+,80.63125,4,0,0
2706-QZIHY,Female,No,Yes,No,15,25.2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,387.9,No,13-24,25.86,0,0,0
6061-PQHMK,Female,No,No,No,25,19.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),527.5,No,25+,21.1,0,1,0
9885-CSMWE,Female,Yes,No,No,1,78.45,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.45,Yes,0-6,78.45,1,0,0
6137-MFAJN,Female,No,No,No,48,44.8,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,2104.55,No,25+,43.8447916666667,3,0,0
9122-UMROB,Male,No,No,No,1,20.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,No,0-6,20.3,0,0,0
4232-JGKIY,Male,No,No,No,1,19.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,No,0-6,19.2,0,0,0
2402-TAIRZ,Female,No,No,No,37,80.05,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,3019.1,No,25+,81.5972972972973,2,0,1
9659-ZTWSM,Male,Yes,Yes,No,66,107.35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),7051.95,No,25+,106.847727272727,5,1,1
9139-TWBAS,Female,No,Yes,No,26,47.85,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),1190.5,No,25+,45.7884615384615,4,1,0
6685-GBWJZ,Male,No,Yes,No,63,70.8,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),4448.8,No,25+,70.615873015873,4,1,0
5016-ETTFF,Male,No,No,No,10,29.5,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,255.25,Yes,7-12,25.525,1,0,0
3866-MDTUB,Female,No,No,No,2,70.75,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,146.9,Yes,0-6,73.45,3,0,0
2195-VVRJF,Male,Yes,Yes,No,18,59.1,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1011.05,No,13-24,56.1694444444444,2,1,0
3913-RDSJZ,Female,No,Yes,No,64,25.55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1714.95,No,25+,26.79609375,0,0,0
8058-JMEQO,Female,Yes,No,No,9,84.45,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,762.5,Yes,7-12,84.7222222222222,1,0,1
4203-QGNZA,Female,No,No,Yes,28,20.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,535.35,No,25+,19.1196428571429,0,0,0
5043-TRZWM,Female,No,No,No,1,75.55,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,No,0-6,75.55,1,0,0
0697-ZMSWS,Male,No,No,No,4,85.65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,338.9,Yes,0-6,84.725,1,0,1
7657-DYEPJ,Male,Yes,No,No,38,70.15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),2497.35,Yes,25+,65.7197368421053,4,1,0
9494-BDNNC,Male,No,Yes,No,66,95.3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,6273.4,No,25+,95.0515151515151,3,0,1
1640-PLFMP,Female,No,No,No,1,70.25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,No,0-6,70.25,0,0,0
5366-OBVMR,Female,No,Yes,No,18,50.3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,908.75,No,13-24,50.4861111111111,1,0,0
8276-MQBYC,Male,Yes,No,No,51,97.8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,4913.3,Yes,25+,96.3392156862745,3,0,1
7644-OMVMY,Male,No,Yes,Yes,0,19.85,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,,No,0-6,,0,0,0
7593-XFKDI,Male,No,No,No,1,46.3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.3,Yes,0-6,46.3,0,0,0
4573-JKNAE,Male,No,No,Yes,12,19.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),212.3,No,7-12,17.6916666666667,0,1,0
0337-CNPZE,Female,No,No,No,41,106.3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,4443.45,Yes,25+,108.376829268293,4,0,1
9817-APLHW,Male,No,No,No,12,25.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,316.2,No,7-12,26.35,0,0,0
8380-MQINP,Female,No,Yes,Yes,55,20.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1079.05,No,25+,19.6190909090909,0,0,0
0840-DFEZH,Female,No,No,No,7,75.35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,564.65,No,7-12,80.6642857142857,0,0,0
1513-XNPPH,Female,No,No,No,12,89.4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,1095.65,Yes,7-12,91.3041666666667,3,0,1
8690-ZVLCL,Female,No,Yes,Yes,68,88.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),6161.9,No,25+,90.6161764705882,6,1,1
6015-VVHHE,Female,Yes,No,No,5,83.15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),446.05,Yes,0-6,89.21,1,1,1
1125-SNVCK,Female,Yes,No,No,49,43.8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,2106.05,No,25+,42.980612244898,0,0,0
0384-LPITE,Male,No,No,No,40,62.05,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),2511.55,No,25+,62.78875,5,1,0
4616-EWBNJ,Female,No,No,No,16,20.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),318.6,No,13-24,19.9125,0,1,0
6347-DCUIK,Male,No,No,No,10,74.15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,811.8,Yes,7-12,81.18,0,0,0
1335-HQMKX,Female,No,Yes,No,72,101.35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,7323.15,No,25+,101.710416666667,4,0,1
2545-EBUPK,Female,Yes,No,No,2,84.05,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,186.05,No,0-6,93.025,1,0,1
6923-AQONU,Male,No,Yes,Yes,23,20.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,454.0,No,13-24,19.7391304347826,0,0,0
2172-EJXVF,Female,Yes,No,No,71,105.9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,7521.95,No,25+,105.942957746479,4,0,1
0897-FEGMU,Female,No,Yes,No,11,99.5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1056.95,Yes,7-12,96.0863636363636,3,0,1
7663-RGWBC,Male,No,No,No,1,44.15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.15,Yes,0-6,44.15,0,0,0
1120-BMWUB,Female,No,No,No,16,53.9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,834.15,Yes,13-24,52.134375,2,0,0
9124-LHCJQ,Female,No,No,No,1,85.45,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.45,Yes,0-6,85.45,1,0,1
4536-PLEQY,Male,No,Yes,No,12,85.05,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),999.8,No,7-12,83.3166666666667,2,1,1
7029-IJEJK,Female,No,No,No,54,44.1,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),2369.7,No,25+,43.8833333333333,3,1,0
8871-JLMHM,Female,No,Yes,No,68,90.2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),6297.65,No,25+,92.6125,3,1,1
2235-ZGKPT,Female,No,Yes,Yes,4,50.85,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,239.55,Yes,0-6,59.8875,0,0,0
3891-PUQOD,Female,No,No,Yes,1,59.2,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.2,Yes,0-6,59.2,2,0,0
5447-VYTKW,Male,No,No,No,27,53.45,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,1461.45,No,25+,54.1277777777778,2,0,0
3623-FQBOX,Male,No,No,No,21,19.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,416.4,No,13-24,19.8285714285714,0,0,0
0689-NKYLF,Male,No,No,No,13,83.2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1060.6,Yes,13-24,81.5846153846154,2,0,1
8659-HDIYE,Female,Yes,No,No,64,74.65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),4869.35,No,25+,76.08359375,4,1,0
3658-KIBGF,Female,No,No,No,1,54.9,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.9,Yes,0-6,54.9,2,0,0
3474-BAFSJ,Male,No,Yes,No,57,57.5,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),3265.95,No,25+,57.2973684210526,5,1,0
5519-YLDGW,Female,No,Yes,No,21,103.9,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,2254.2,Yes,13-24,107.342857142857,4,0,1
3865-ZFZIB,Male,No,No,No,19,19.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,358.15,No,13-24,18.85,0,0,0
1855-AGAWH,Male,No,Yes,No,31,93.8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,2939.8,No,25+,94.8322580645161,3,0,1
7109-CQYUZ,Male,No,No,No,52,89.25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,4652.4,No,25+,89.4692307692308,6,0,1
1370-GGAWX,Female,No,No,No,46,94.15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,4408.45,No,25+,95.8358695652174,3,0,1
4680-KUTAJ,Female,Yes,No,No,11,55.6,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,580.8,No,7-12,52.8,1,0,0
5307-UVGNB,Female,No,Yes,Yes,53,48.7,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),2495.2,No,25+,47.0792452830189,4,1,0
4946-EDSEW,Female,No,Yes,Yes,11,19.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,180.3,Yes,7-12,16.3909090909091,0,0,0
2883-ILGWO,Male,Yes,No,No,57,104.9,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),5913.95,No,25+,103.75350877193,4,1,1
