customerID,gender,SeniorCitizen,Partner,Dependents,tenure,MonthlyCharges,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
3045-XETSH,Female,No,No,No,10,94.85,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,953.45,Yes
0374-AACSZ,Female,No,No,No,1,50.15,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.15,No
7239-HZZCX,Male,No,No,No,1,19.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,Yes
4872-VXRIL,Male,No,No,No,56,64.65,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),3665.55,No
9140-CZQZZ,Female,No,Yes,No,68,79.6,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),5515.8,No
3423-HHXAO,Female,No,Yes,Yes,14,19.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,272.0,No
9938-TKDGL,Male,No,Yes,Yes,68,99.55,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,6668.0,No
0531-ZZJWQ,Male,Yes,Yes,No,55,74.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4052.4,No
6537-QLGEX,Female,No,No,No,16,38.9,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,664.4,No
2688-BHGOG,Male,Yes,No,No,9,79.55,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,718.55,No
7683-CBDKJ,Male,No,Yes,Yes,14,65.45,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,937.6,Yes
0946-CLJTI,Male,Yes,Yes,No,58,98.7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5812.6,Yes
3160-TYXLT,Male,No,No,No,53,46.3,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),2546.85,No
1325-USMEC,Male,No,Yes,No,70,99.35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),6944.5,No
0916-QOFDP,Female,Yes,Yes,Yes,14,95.8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1346.3,No
0628-CNQRM,Male,No,Yes,Yes,22,67.5,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),1544.05,Yes
5606-AMZBO,Female,No,Yes,No,10,78.15,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),765.15,No
6199-IPCAO,Female,No,Yes,Yes,29,26.1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,692.55,No
7665-TOALD,Female,No,No,No,1,69.6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,Yes
0112-QWPNC,Male,No,Yes,No,49,84.35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,4059.35,Yes
0324-BRPCJ,Female,Yes,Yes,No,68,100.2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,6851.65,Yes
2777-PHDEI,Female,No,No,No,1,78.05,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.05,Yes
5640-CAXOA,Female,No,No,No,30,40.35,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),1187.05,No
2235-EZAIK,Female,No,Yes,No,72,79.2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),5401.9,No
3847-BAERP,Female,No,No,No,10,20.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,247.0,No
1196-AMORA,Male,No,No,No,7,73.6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,520.0,Yes
4282-YMKNA,Female,No,No,No,9,74.75,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,706.6,Yes
1453-RZFON,Female,No,No,Yes,1,49.9,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,No
8263-OKETD,Female,No,No,No,20,68.9,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),1370.35,No
0670-KDOMA,Female,No,No,No,1,20.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,No
2476-YGEFM,Female,No,No,No,29,76.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2215.25,No
8687-BAFGU,Male,No,No,No,1,74.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.0,No
0641-EVBOJ,Male,No,No,No,3,82.3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,214.4,No
0829-XXPLX,Female,No,No,No,20,89.4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1871.15,No
9974-JFBHQ,Male,No,No,Yes,64,99.15,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),6171.2,No
5356-RHIPP,Male,No,No,No,1,20.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,Yes
6624-JDRDS,Female,No,No,No,6,29.45,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),161.45,No
0608-JDVEC,Male,No,Yes,No,50,19.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,1013.2,No
9780-FKVVF,Male,No,No,No,6,59.15,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),336.7,No
1919-RTPQD,Male,No,Yes,Yes,7,44.75,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,333.65,No
5214-NLTIT,Male,No,Yes,Yes,72,90.8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),6511.8,No
3345-PBBFH,Male,No,Yes,No,8,49.55,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),393.45,No
5055-BRMNE,Female,No,Yes,Yes,67,106.7,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),7009.5,No
9189-JWSHV,Female,Yes,Yes,No,24,93.55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,2264.05,Yes
2190-PHBHR,Female,No,Yes,No,72,94.45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),6921.7,No
2650-GYRYL,Male,No,Yes,Yes,33,19.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),600.25,No
0746-JTRFU,Male,No,No,No,2,25.05,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.35,Yes
5208-FVQKB,Male,No,Yes,No,70,67.95,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,4664.15,No
7184-LRUUR,Female,No,No,No,22,65.25,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),1441.8,No
6627-CFOSN,Female,No,No,No,59,99.45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),5623.7,No
3982-JGSFD,Male,No,No,No,36,20.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),695.85,No
1574-DYCWE,Female,No,Yes,Yes,51,19.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1028.75,No
7247-XOZPB,Male,No,Yes,No,53,77.4,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),4155.95,No
2466-FCCPT,Female,No,Yes,Yes,20,19.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),395.6,No
6211-WWLTF,Male,No,Yes,No,63,99.7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),6330.4,No
4826-TZEVA,Female,No,No,No,40,74.8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),2971.7,No
6016-NXBNJ,Male,No,No,No,35,19.15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,638.0,No
9138-EFSMO,Male,No,Yes,Yes,26,78.95,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),2034.25,No
0576-WNXXC,Male,Yes,Yes,No,27,95.55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,2510.2,Yes
4632-XJMEX,Male,No,No,Yes,53,62.85,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),3419.5,No
8910-LEDAG,Male,Yes,Yes,No,34,71.55,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),2427.35,No
3452-GWUIN,Female,Yes,Yes,No,19,94.95,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1760.25,No
2716-GFZOR,Male,No,Yes,No,43,86.1,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),3551.65,No
3724-UCSHY,Male,No,Yes,Yes,6,19.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,122.9,No
8626-XHBIE,Male,No,No,Yes,56,24.8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,1424.2,No
4628-CTTLA,Male,No,No,No,57,39.3,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,2111.45,Yes
3192-LNKRK,Male,No,Yes,Yes,34,84.05,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,2909.95,No
4439-YRNVD,Female,No,No,No,10,36.25,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,374.0,No
2876-VBBBL,Female,No,No,No,1,20.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,Yes
6834-NXDCA,Female,No,No,No,13,23.9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,300.8,Yes
2208-UGTGR,Male,No,No,No,56,98.6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,5581.05,No
3005-TYFRD,Female,No,Yes,No,55,103.65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),5676.65,No
8670-MEFCP,Female,No,Yes,Yes,36,92.9,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3379.25,No
3079-BCHLN,Male,No,Yes,No,47,19.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),942.95,No
7777-UNYHB,Female,No,Yes,Yes,12,20.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),232.4,No
5597-GLBUC,Female,No,No,No,1,85.45,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.45,Yes
7278-CKDNC,Male,Yes,No,No,24,80.5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,2088.45,No
2748-MYRVK,Female,No,No,No,63,99.9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),6137.0,Yes
8450-UYIBU,Female,Yes,No,No,35,39.85,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1434.6,No
2969-VAPYH,Female,No,No,No,67,60.5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),3870.0,No
4822-YCXMX,Male,No,No,No,25,84.8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2043.45,Yes
7181-OQCUT,Male,No,No,No,21,103.85,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,2215.0,No
8474-UMLNT,Female,No,No,No,13,67.8,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),842.25,No
9821-POOTN,Male,No,Yes,No,35,75.2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2576.2,Yes
3836-FZSDJ,Male,Yes,Yes,No,71,24.85,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1901.0,No
9142-XMYJH,Female,No,No,No,29,19.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),601.6,No
6559-ILWKJ,Male,No,Yes,No,71,49.35,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,3515.25,Yes
0187-QSXOE,Male,Yes,Yes,No,7,89.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,605.45,No
7733-UDMTP,Female,Yes,No,No,57,55.0,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,3094.05,No
2649-HWLYB,Male,No,Yes,No,65,76.15,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),4929.55,No
5214-CHIWJ,Male,No,No,No,27,20.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,595.05,No
4229-CZMLL,Male,No,No,No,6,74.9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,469.8,Yes
6904-JLBGY,Female,Yes,No,No,72,117.35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),8436.25,No
2465-BLLEU,Male,No,No,No,1,19.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.75,No
1685-VAYJF,Male,No,No,No,11,45.2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),492.0,No
8874-EJNSR,Male,No,Yes,Yes,39,25.2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,987.95,No
6917-YACBP,Female,Yes,No,No,59,89.75,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,5496.9,No
5049-MUBWG,Male,No,No,No,26,75.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),1908.35,No
4223-WOZCM,Male,Yes,No,No,2,49.95,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,107.1,No
0769-MURVM,Female,No,Yes,Yes,72,65.7,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),4575.35,No
9253-VIFJQ,Male,No,Yes,No,65,67.05,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),4309.55,No
7030-FZTFM,Male,No,Yes,Yes,72,110.9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),7922.75,No
9741-YLNTD,Male,No,No,No,6,87.95,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),522.35,No
5917-RYRMG,Male,Yes,No,No,32,19.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),587.7,No
5120-ZBLAI,Female,No,Yes,No,50,75.7,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),3876.2,No
1194-BHJYC,Male,No,Yes,No,61,62.15,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,3778.85,No
3663-MITLP,Female,No,No,No,15,101.25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1457.25,Yes
0906-QVPMS,Male,No,Yes,No,72,115.15,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),8349.45,No
9025-ZRPVR,Male,No,No,No,9,18.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,185.6,Yes
1905-OEILC,Female,No,No,No,1,19.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,No
7858-GTZSP,Female,No,No,No,12,86.55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1066.9,No
3285-UCQVC,Female,No,No,No,37,28.6,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),973.55,Yes
6248-BSHKG,Male,No,Yes,Yes,61,20.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1226.45,No
4685-TFLLS,Male,No,Yes,Yes,18,19.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),342.3,No
3470-BTGQO,Male,No,No,Yes,21,45.65,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,985.05,No
1209-VFFOC,Male,No,Yes,Yes,68,56.4,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,3948.45,No
8224-DWCKX,Male,Yes,No,No,12,73.3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),828.05,No
5482-PLVPE,Female,Yes,No,No,2,24.35,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,41.85,Yes
4553-DVPZG,Female,No,Yes,No,62,101.35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,6164.7,No
4902-OHLSK,Female,Yes,No,No,29,98.65,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,2862.75,Yes
6917-IAYHD,Male,No,No,Yes,1,33.6,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,33.6,No
0495-ZBNGW,Male,Yes,Yes,No,5,79.9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),343.95,Yes
8620-RJPZN,Female,No,No,No,1,20.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.7,No
7572-KPVKK,Male,No,No,Yes,62,104.05,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,6590.5,No
2642-MAWLJ,Female,No,Yes,Yes,36,20.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),717.95,No
2357-COQEK,Female,Yes,No,No,28,103.3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,2890.65,Yes
7103-ZGVNT,Female,No,Yes,Yes,69,73.7,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),4885.85,No
3737-GCSPV,Female,No,Yes,No,11,96.2,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),1222.05,Yes
2027-WKXMW,Female,No,Yes,No,63,108.75,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,6871.7,No
7137-NAXML,Male,No,No,No,23,20.15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),405.6,No
2428-ZMCTB,Male,No,No,No,10,19.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),208.25,No
2961-VNFKL,Female,No,Yes,No,71,25.95,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),1801.9,No
1768-HNVGJ,Female,Yes,No,No,45,70.05,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,3062.45,No
6963-KQYQB,Female,No,Yes,Yes,70,24.05,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1764.75,No
5934-RMPOV,Female,No,No,Yes,22,84.75,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1816.75,No
1207-BLKSA,Female,No,Yes,Yes,52,23.05,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1255.1,No
4088-YLDSU,Male,No,Yes,No,55,104.15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,5743.05,Yes
8316-BBQAY,Female,No,No,No,65,59.95,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),3921.1,No
1166-PQLGG,Female,No,Yes,Yes,72,19.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1463.45,No
3146-JTQHR,Male,No,Yes,No,10,19.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),189.45,No
4291-YZODP,Female,No,No,Yes,7,20.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,96.8,No
4395-PZMSN,Male,Yes,No,No,5,85.55,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,408.5,No
6427-FEFIG,Female,No,Yes,Yes,24,78.6,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),1846.65,No
0017-IUDMW,Female,No,Yes,Yes,72,116.8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),8456.75,No
8706-HRADD,Male,No,No,No,21,43.55,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,1011.5,No
9955-QOPOY,Male,No,Yes,No,69,60.8,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),4263.4,No
4385-ZKVNW,Male,No,Yes,Yes,44,54.9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),2549.1,No
5446-DKWYW,Female,Yes,Yes,Yes,61,65.2,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,3965.05,No
2034-CGRHZ,Male,Yes,No,No,24,102.95,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),2496.7,Yes
